,player,correct,maxindex,navigate_click,person_click,cutscene_click,object_click,map_click,observation_click,notification_click,tiempo_total,basic,undefined,close,13-22,5-12,0-4
2604,21010110411362750,15,1152,495,303,125,42,21,8,23,1016,516,539,19,485,341,253
2605,21010110492299216,11,1080,313,279,118,129,16,5,26,1528,594,375,37,471,404,155
2606,21010110504497930,14,1141,483,230,111,70,23,12,23,1450,496,558,24,493,425,168
2607,21010110523908270,15,1087,438,224,108,85,22,11,42,1894,493,507,23,562,302,163
2608,21010110530741320,6,944,254,252,117,86,14,8,30,1733,520,307,47,474,316,116
2609,21010110593368188,11,1802,826,293,120,143,51,8,25,2375,732,909,52,1161,402,191
2610,21010111000433370,13,953,262,261,120,106,15,8,21,2298,558,316,27,445,319,143
2611,21010111035863908,7,1468,832,239,103,82,23,16,20,1777,482,900,30,507,702,214
2612,21010111181241384,15,1269,628,223,116,63,23,7,29,1589,507,681,27,656,384,179
2613,21010111225147120,10,905,319,269,118,58,17,8,23,1588,486,364,15,432,292,141
2614,21010111230557350,14,1116,466,216,115,78,19,5,31,1118,485,521,29,594,298,155
2615,21010111351373000,15,908,282,261,118,51,23,10,25,1876,490,325,27,419,290,144
2616,21010111373135720,17,916,245,256,112,97,21,10,25,2784,516,303,35,391,345,134
2617,21010111460482176,10,1402,648,267,127,120,26,11,26,2275,607,710,26,842,323,182
2618,21010111475006910,12,1060,390,268,120,80,16,10,22,1054,523,427,34,535,297,170
2619,21010111483567200,11,1340,592,253,126,113,16,8,32,1736,573,667,31,679,428,180
2620,21010111494833164,12,1609,782,247,107,143,36,7,26,2278,615,867,53,833,575,152
2621,21010111572660316,8,1894,862,283,122,294,42,19,38,3260,825,947,48,789,783,271
2622,21010111585201890,15,980,440,218,97,53,23,10,28,1661,432,486,20,455,352,131
2623,21010112020423656,6,1701,918,281,114,129,20,18,20,2256,610,1008,25,729,587,341
2624,21010112032405868,15,1312,643,239,143,64,19,7,27,1089,510,688,20,627,382,215
2625,21010112044385884,12,1010,400,226,98,60,16,6,29,1841,448,446,43,461,358,147
2626,21010112070667040,9,2190,938,562,248,103,40,12,45,2136,1001,1031,30,1050,641,371
2627,21010112112614360,10,1247,469,292,150,97,19,7,26,1647,608,532,22,620,378,168
2628,21010112123827884,9,1765,937,256,107,144,34,12,24,2005,617,1035,45,963,562,193
2629,21010112173239490,9,1672,727,288,125,178,33,7,28,2609,717,821,55,754,665,205
2630,21010112185748000,4,1248,565,244,98,77,22,7,38,2060,516,637,36,654,343,211
2631,21010112242974576,12,880,323,233,96,51,18,4,29,1259,443,374,19,397,298,141
2632,21010112284323040,13,1061,427,262,124,55,19,13,21,3079,503,480,18,499,366,141
2633,21010112301603730,9,1487,743,276,117,121,18,10,24,1571,597,810,30,630,408,409
2634,21010112311170456,10,946,267,266,122,59,19,5,28,1397,509,331,32,453,302,131
2635,21010112314480656,6,1210,529,240,99,115,19,11,23,2105,521,602,27,579,401,183
2636,21010112422519372,15,836,332,216,108,38,15,5,21,988,402,372,13,402,241,144
2637,21010112432592576,13,973,333,263,111,89,16,8,25,1571,514,393,18,477,304,146
2638,21010112433719904,15,883,326,228,97,62,18,9,30,2168,419,341,44,401,275,162
2639,21010112471439320,16,781,220,249,118,42,16,5,22,1127,454,265,16,355,254,128
2640,21010112534372700,9,1425,631,237,98,183,22,9,26,1930,601,700,46,805,436,142
2641,21010112544642270,17,1073,348,290,114,54,18,8,25,2545,497,399,70,584,318,130
2642,21010112590404884,13,1125,457,274,121,63,16,13,32,1569,525,505,29,559,320,192
2643,21010112594827704,15,1125,465,274,112,77,19,11,25,3112,530,520,20,510,430,134
2644,21010113025490052,12,929,321,259,123,58,19,6,26,1699,485,376,17,506,256,119
2645,21010113031293100,11,931,355,226,97,66,25,9,29,1383,465,408,19,470,278,144
2646,21010113034837228,13,974,385,227,103,63,21,10,26,1971,469,435,17,455,292,177
2647,21010113075290790,11,884,327,238,100,59,18,7,26,1153,447,376,17,399,285,157
2648,21010113083430480,9,1018,317,278,116,90,19,5,22,1841,565,382,16,482,366,115
2649,21010113102212348,6,1412,565,300,129,84,33,11,23,2177,639,636,53,859,381,118
2650,21010113131006696,11,1596,861,242,132,251,17,11,21,1260,645,876,21,594,709,243
2651,21010113302153110,10,1452,698,286,135,87,31,17,32,1814,593,762,35,636,523,241
2652,21010113311910436,16,746,226,207,99,48,17,6,26,1448,407,281,14,356,234,112
2653,21010113354476744,17,1188,496,267,117,76,21,6,30,1359,524,565,32,594,336,203
2654,21010113354684956,16,1037,413,217,141,62,20,6,26,1291,477,462,25,466,287,217
2655,21010113413969144,10,1596,729,330,118,120,22,11,26,3546,655,829,42,883,476,190
2656,21010113432285730,10,1113,444,248,102,72,19,6,23,1658,489,499,48,635,285,147
2657,21010114013902176,13,1044,364,223,95,113,24,7,25,1791,527,442,30,552,321,137
2658,21010114020375240,13,1125,405,286,125,96,18,12,21,1825,576,464,26,538,397,141
2659,21010114032119550,8,2361,1417,298,134,125,49,12,37,3652,755,1520,25,1416,677,207
2660,21010114053221330,14,935,301,278,120,55,15,8,32,1388,515,358,15,459,296,133
2661,21010114164348970,17,995,444,217,102,51,14,8,28,1001,427,489,19,472,291,174
2662,21010114214801200,11,1269,533,263,114,120,18,8,25,1877,577,602,33,613,427,188
2663,21010114233262004,12,1134,387,285,118,99,30,7,28,1994,605,471,17,412,511,170
2664,21010114252094616,10,1018,336,246,100,88,16,12,25,1913,514,400,37,487,356,127
2665,21010114294203412,13,1040,415,265,113,67,18,9,28,1638,514,465,20,467,381,153
2666,21010114323907156,15,1182,514,234,101,88,21,7,28,1937,485,577,44,473,470,190
2667,21010114435665504,9,1425,649,265,145,131,25,9,24,1205,637,704,26,730,436,204
2668,21010114472855052,13,1122,475,233,104,116,24,8,25,1725,510,542,23,540,418,122
2669,21010114492776224,18,886,249,216,96,71,15,8,31,2034,450,332,36,404,295,146
2670,21010115070682980,15,748,218,224,97,50,15,8,26,1482,404,265,29,360,239,110
2671,21010115125587710,12,1507,691,301,111,122,31,10,22,2300,613,771,46,852,421,186
2672,21010115135581212,14,1235,634,231,112,67,19,6,25,1347,480,682,20,514,449,224
2673,21010115170676704,9,1367,583,249,136,104,32,8,28,1574,573,678,31,720,337,231
2674,21010115183569200,9,1515,718,228,103,200,22,11,23,1600,603,807,38,648,645,176
2675,21010115234581210,13,1129,449,227,111,111,20,8,23,2856,524,518,24,543,397,132
2676,21010115271087490,16,725,211,217,101,36,15,5,26,1422,402,261,15,349,222,107
2677,21010115283220676,10,1793,641,310,127,345,37,17,24,4529,896,750,62,735,840,176
2678,21010115314324210,11,1047,377,283,125,63,25,13,23,1186,533,427,23,478,369,141
2679,21010115344706584,11,896,299,249,105,73,17,7,31,1745,480,343,25,392,310,153
2680,21010115375032824,11,1296,551,264,135,124,16,10,29,1453,595,617,20,652,409,173
2681,21010115581342136,14,1126,502,235,106,88,18,11,24,1313,495,561,17,605,331,138
2682,21010116275078476,9,1332,567,256,123,140,23,8,23,1208,584,640,38,571,548,162
2683,21010116480641468,12,1238,536,281,124,87,15,11,27,1600,570,592,18,547,415,219
2684,21010116584439716,14,938,322,231,99,79,17,9,26,1722,465,375,33,425,315,150
2685,21010117191710740,7,1779,597,322,123,342,22,9,55,1927,904,720,52,953,469,279
2686,21010117202358516,7,1382,562,289,124,137,30,11,28,1584,632,636,36,638,474,200
2687,21010117275334464,14,1085,496,218,113,67,18,6,27,1409,460,557,18,617,270,148
2688,21010117334713216,7,1348,575,295,125,89,25,18,21,1896,599,648,37,725,424,155
2689,21010117593921228,12,1460,701,279,148,120,21,7,23,1816,573,720,52,576,575,234
2690,21010118032692350,10,1145,452,278,118,57,20,9,20,1368,540,506,29,596,335,154
2691,21010118353566910,17,945,378,219,95,62,19,13,25,1536,420,422,38,389,318,193
2692,21010118531883976,14,971,365,265,116,52,16,9,35,1431,491,414,23,460,300,172
2693,21010118575613240,17,1082,528,232,95,52,21,10,22,1922,439,579,18,568,289,182
2694,21010119191751284,13,1028,432,253,125,45,16,9,25,1132,486,477,16,477,328,175
2695,21010119234322116,4,1478,488,271,117,232,37,9,30,5346,765,575,48,592,644,184
2696,21010119591523750,6,1392,684,245,101,89,18,19,35,2083,520,762,40,744,411,190
2697,21010120391936410,14,945,301,220,110,102,18,10,29,1786,503,359,25,416,310,171
2698,21010123321057476,11,788,231,224,102,50,16,5,25,1483,423,280,28,369,248,126
2699,21010206594726004,16,982,381,225,116,51,17,8,33,1429,458,433,26,524,265,138
2700,21010207332575876,6,1405,679,224,102,118,29,8,27,2039,578,764,21,833,368,162
2701,21010207423414000,12,1089,457,257,118,63,14,11,28,1739,501,511,23,486,378,178
2702,21010207483932388,15,904,356,228,102,45,15,5,23,1398,436,404,17,456,257,147
2703,21010208030950212,13,920,318,276,118,46,17,7,20,2253,484,367,14,476,272,117
2704,21010208183326336,7,1508,664,289,125,130,18,20,24,1593,647,745,34,702,521,221
2705,21010208221423436,17,1016,407,265,113,44,16,10,28,1934,493,456,16,504,320,146
2706,21010208232459000,14,1549,816,251,112,72,38,8,29,1409,600,882,17,862,474,163
2707,21010208234821410,17,805,211,260,113,48,14,7,31,2561,477,267,15,360,285,114
2708,21010208283777264,17,1294,533,281,113,57,38,14,25,2575,543,602,60,761,342,145
2709,21010208313593692,9,1167,460,273,122,61,26,10,29,1068,561,527,21,650,316,144
2710,21010208362815010,8,1130,428,236,90,156,19,13,20,2334,553,489,30,482,465,137
2711,21010208371687800,16,1163,463,269,126,73,22,7,31,1261,548,523,18,573,341,176
2712,21010208393176160,11,1042,425,231,98,66,17,9,25,2029,466,491,27,556,313,133
2713,21010208402497532,14,1348,420,247,104,302,18,13,25,4012,737,491,49,460,694,154
2714,21010208403316064,14,883,348,232,99,41,17,13,22,1395,421,393,19,401,283,151
2715,21010208441089880,14,823,264,214,108,37,20,6,23,1513,413,310,34,410,247,117
2716,21010208472304590,9,1470,586,221,112,256,28,8,22,1543,677,663,45,716,535,158
2717,21010208483665184,7,1574,570,280,96,229,36,12,23,2809,759,704,46,856,525,154
2718,21010208491698092,5,1148,465,268,141,51,17,7,26,1399,513,514,37,603,324,156
2719,21010208540679196,14,1011,386,240,102,78,20,8,25,2423,499,446,19,489,330,146
2720,21010208554147280,10,917,241,277,120,94,14,8,37,1646,556,300,18,423,328,123
2721,21010208591057624,14,1388,642,268,124,82,26,6,32,2217,586,724,19,843,344,142
2722,21010208593551850,9,973,314,262,105,65,16,7,25,1410,489,358,50,504,292,139
2723,21010208594852004,7,1566,653,310,126,122,32,17,29,3367,691,729,56,695,648,174
2724,21010209030519680,18,972,327,266,114,68,18,10,37,2097,515,385,21,469,310,143
2725,21010209030765572,10,1213,468,264,118,75,23,11,30,1250,557,548,36,572,404,179
2726,21010209082333236,18,994,343,260,113,73,15,10,40,1285,521,399,23,500,297,150
2727,21010209121786790,15,1031,313,301,122,87,21,12,32,2198,592,370,18,482,365,135
2728,21010209122461680,10,1061,413,288,121,60,21,11,24,1458,523,462,14,543,312,144
2729,21010209125144040,10,1600,755,262,125,176,35,11,36,3957,673,846,23,909,424,212
2730,21010209232462500,12,1271,534,239,102,153,29,11,26,1619,583,621,24,700,362,167
2731,21010209235534370,11,894,320,206,107,72,17,6,24,1527,454,366,19,392,259,191
2732,21010209264540550,15,1095,466,214,117,77,18,6,29,1696,482,526,26,563,316,162
2733,21010209273385776,11,1079,356,226,100,177,22,8,24,2323,574,436,22,437,445,153
2734,21010209282750716,12,953,307,253,120,51,16,9,26,1423,481,358,42,499,281,126
2735,21010209315196600,15,941,336,257,114,51,16,8,22,2481,474,388,20,479,275,133
2736,21010209370273120,13,958,293,261,122,102,15,9,23,1762,528,345,24,447,313,146
2737,21010209391387732,10,1008,390,229,100,64,21,8,23,1882,443,458,41,488,323,152
2738,21010209424621944,14,793,253,213,100,55,15,7,26,1263,425,309,17,375,238,139
2739,21010209452763450,6,1095,445,274,108,77,18,9,23,2587,519,508,20,543,358,150
2740,21010209494496100,16,834,286,253,116,39,15,6,21,1060,449,326,13,385,262,141
2741,21010209511184824,14,784,243,217,97,56,16,7,32,1205,426,290,21,382,243,116
2742,21010209522634730,15,994,375,232,112,61,24,5,21,1197,496,427,15,514,286,138
2743,21010209530762450,8,893,353,225,96,51,14,8,25,1123,430,396,20,401,281,172
2744,21010209554081600,16,1026,414,273,109,50,15,8,25,1152,500,468,19,507,310,172
2745,21010209562493548,16,951,323,225,99,108,24,8,29,1711,496,383,21,491,289,124
2746,21010210003207096,15,950,379,214,101,40,19,7,22,1842,429,439,26,518,257,128
2747,21010210012925004,16,839,290,219,113,52,16,6,26,1304,420,333,17,359,272,140
2748,21010210024185870,13,1182,399,268,112,110,22,12,25,1856,567,488,48,569,414,152
2749,21010210073876876,12,1007,316,221,102,106,19,8,26,2237,517,400,36,500,309,161
2750,21010210092197980,15,952,380,220,103,77,18,6,23,1159,457,431,15,487,289,127
2751,21010210112209532,11,1028,402,250,103,71,27,8,29,1764,482,469,14,546,289,130
2752,21010210191726690,14,1279,486,246,97,130,27,10,34,1917,613,576,34,522,523,189
2753,21010210202453140,9,2013,1255,350,177,71,34,5,21,793,616,1286,14,933,690,293
2754,21010210215461270,17,936,317,267,128,50,15,8,25,1711,490,362,17,436,294,141
2755,21010210222336104,12,1130,400,257,126,91,20,11,29,2913,547,452,49,555,342,181
2756,21010210233619852,14,1157,519,281,119,54,25,7,20,1468,518,571,19,632,340,138
2757,21010210240209240,11,1279,440,293,122,101,29,17,24,2601,646,538,31,613,418,201
2758,21010210270946040,8,1225,430,226,110,174,19,13,25,2101,594,501,43,499,508,158
2759,21010210270955776,16,1103,347,269,121,126,19,6,25,988,588,416,34,544,396,113
2760,21010210282442680,10,1262,493,268,103,109,30,16,26,2879,585,590,34,727,361,139
2761,21010210340498664,15,1410,540,258,102,275,16,17,33,1826,722,606,23,636,479,241
2762,21010210344017388,17,1205,448,295,122,90,20,14,35,1899,606,515,23,583,398,166
2763,21010210364230172,17,784,226,251,111,45,14,5,22,1383,451,268,17,366,251,122
2764,21010210400980096,16,884,279,279,119,46,19,7,24,1393,489,319,22,439,266,130
2765,21010210410653770,10,1941,975,271,111,224,36,16,25,2725,738,1067,60,1035,632,232
2766,21010210435631950,14,741,220,215,101,49,14,6,28,1307,413,266,15,341,248,105
2767,21010210482418964,7,1030,411,236,106,67,19,10,26,2050,461,470,31,498,300,177
2768,21010210555615948,15,1107,396,281,118,72,26,13,29,2054,552,461,33,441,431,190
2769,21010210565746210,15,1077,409,223,103,92,22,8,38,2313,483,480,33,487,390,154
2770,21010210580255324,11,1173,464,252,99,103,26,11,40,2199,556,537,29,559,353,221
2771,21010211014491936,16,995,408,213,104,70,15,4,34,1565,437,480,23,541,277,127
2772,21010211015753836,10,1380,496,344,117,174,18,9,39,2395,692,556,44,572,488,256
2773,21010211024103610,9,2421,1502,323,125,117,38,27,38,2519,769,1569,28,1055,511,804
2774,21010211055807676,9,1240,490,311,113,67,24,7,33,1735,564,550,55,592,433,175
2775,21010211135945760,11,1153,488,238,105,87,23,9,22,2601,522,553,26,436,500,174
2776,21010211144702790,13,1230,543,263,140,90,16,10,23,1146,555,589,24,617,384,175
2777,21010211154448548,15,1013,331,253,114,106,14,7,25,2336,523,386,38,466,339,163
2778,21010211160034870,16,1042,325,295,118,86,19,12,23,1665,580,393,23,416,421,162
2779,21010211164026588,15,1061,428,256,116,76,21,5,28,1368,516,482,19,498,360,161
2780,21010211225422664,16,912,339,230,102,48,15,8,20,2191,414,378,42,410,289,164
2781,21010211304665356,15,1042,355,268,124,75,18,8,26,1676,526,419,28,507,328,151
2782,21010211353586210,9,1329,559,280,118,117,22,22,20,1897,606,615,42,638,441,206
2783,21010211355018400,7,1669,690,295,124,194,35,8,25,1741,726,783,64,1009,443,166
2784,21010211361068348,14,1188,446,299,116,88,21,11,31,1426,585,521,18,553,419,155
2785,21010211433013500,10,1126,409,228,109,123,19,11,30,1775,523,482,44,518,371,188
2786,21010211495871650,10,1203,496,231,106,85,25,7,26,1795,533,573,32,509,493,155
2787,21010211532577920,16,859,319,235,98,53,16,7,28,1225,437,361,17,396,278,141
2788,21010211554280452,10,1099,420,287,108,72,20,9,25,2109,537,486,28,521,377,163
2789,21010211554755050,15,976,428,212,105,51,14,6,23,1351,419,480,18,465,262,192
2790,21010211564502880,14,1307,716,222,122,121,25,6,22,833,485,732,26,632,384,233
2791,21010211594453184,16,1429,703,263,140,67,24,5,31,1543,565,767,26,738,462,168
2792,21010212000931444,12,1192,426,274,119,135,17,8,21,2696,572,494,46,525,444,175
2793,21010212040872776,15,1152,421,272,142,82,24,5,25,938,572,478,17,486,376,205
2794,21010212045428660,14,1030,398,242,112,68,24,5,27,1742,494,461,19,543,301,132
2795,21010212055819660,14,1349,613,255,119,115,29,5,22,1406,553,681,34,750,354,178
2796,21010212060535956,16,754,244,210,97,39,17,5,25,1394,395,286,19,352,234,119
2797,21010212133949464,11,1213,421,283,126,150,22,9,23,2240,631,495,31,559,452,153
2798,21010212162866160,14,1099,458,243,111,66,18,5,31,1098,502,519,18,536,333,173
2799,21010212165261830,10,1298,593,224,127,132,17,6,26,1188,544,648,37,679,346,224
2800,21010212204659772,13,1172,464,233,102,115,21,8,39,1826,560,538,25,626,317,184
2801,21010212291518216,16,962,301,264,120,69,19,6,38,1496,528,355,24,436,307,168
2802,21010212315387190,14,921,327,223,105,68,20,6,24,2082,450,395,28,465,292,127
2803,21010212345031500,14,931,320,220,97,53,27,9,24,1436,457,387,28,474,272,137
2804,21010212373890136,8,1714,773,299,125,179,48,20,29,2266,753,882,30,755,723,188
2805,21010212374691310,11,994,335,268,133,60,19,4,26,1185,512,390,24,448,301,184
2806,21010212411455984,12,1181,477,258,104,73,35,9,29,1961,554,552,26,720,295,120
2807,21010212462402404,6,2202,1204,263,115,220,57,17,35,2184,814,1316,31,1057,816,288
2808,21010212472138096,11,1073,373,259,122,74,24,10,32,1361,551,438,26,586,293,136
2809,21010212485329012,16,977,296,263,123,63,17,14,32,1777,516,368,27,424,320,184
2810,21010212504004464,13,904,291,256,115,53,16,11,25,1949,478,343,26,407,317,131
2811,21010212504789852,12,1211,473,295,109,113,23,11,25,2033,588,547,29,628,403,142
2812,21010212540769984,8,2602,1392,367,125,140,99,28,26,3954,927,1549,58,1775,576,200
2813,21010212582607990,11,1132,364,278,123,85,20,9,26,1855,553,423,56,572,366,132
2814,21010212594739520,8,1621,747,280,120,215,24,14,23,1706,719,821,25,669,638,262
2815,21010213032341540,14,1061,436,247,106,50,25,10,31,1020,479,488,25,488,307,202
2816,21010213084678490,14,950,346,236,98,63,17,6,34,1697,457,394,21,435,267,173
2817,21010213085155416,12,1206,484,256,101,62,20,6,29,2779,563,576,21,639,377,146
2818,21010213101897556,10,1211,409,278,113,183,20,17,31,1838,634,499,28,491,510,166
2819,21010213104093156,12,1148,392,267,118,83,23,9,24,2300,568,457,44,567,380,149
2820,21010213105774468,9,1669,934,251,138,114,45,5,29,1504,535,962,64,1079,362,157
2821,21010213141745216,10,1908,1102,269,119,79,44,6,26,1562,661,1177,20,1264,397,198
2822,21010213180539230,10,1319,605,285,123,64,24,8,26,1772,569,663,29,719,378,173
2823,21010213194170190,14,875,300,274,108,37,15,10,22,1787,464,356,16,456,272,109
2824,21010213194415428,16,909,385,210,99,46,16,7,28,1589,401,445,18,457,274,134
2825,21010213255563340,9,1075,308,229,101,233,16,6,26,2366,628,385,20,409,460,168
2826,21010213281363860,13,966,312,261,116,100,17,7,21,2317,525,357,27,485,325,112
2827,21010213310914780,11,1244,476,239,105,150,17,11,21,3246,579,556,42,601,366,233
